gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,monthly_total_ratio
0,0,1,1,0.9199258719908678,1,0,2,1,1,1,1,1,1,0,0,1,-1.4891123024354593,-0.5276824621271304,0,4,-0.49760942423734533
0,0,0,0,0.22727853029359305,1,2,0,2,2,2,0,0,0,0,1,0,0.044934159070319335,0.10548772841157865,0,3,-0.46905349759709114
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,0,3,-0.6298468413320059,-0.9716273488843168,1,0,1.472930402133435
1,0,1,1,0.22727853029359305,1,0,2,1,1,1,1,1,1,0,0,2,-1.5024084797832884,-0.6908997648409899,0,3,-0.4651471028096125
1,0,0,0,0.06430268518835193,1,0,0,0,2,0,0,0,0,0,1,2,-0.498547090022194,-0.24225623158048526,0,2,-0.4599974069494304
0,0,1,0,1.5310852911355222,1,2,1,0,0,2,0,2,2,1,1,2,1.228293943027106,2.1115230134761753,0,5,-0.5121377054552131
0,0,0,0,-0.791320501614164,1,0,0,2,0,0,2,0,0,1,0,3,-0.3207107179949802,-0.679605365734422,0,1,-0.2944286357047123
1,0,0,0,0.2680224915699033,1,2,1,0,0,0,0,0,0,0,0,2,0.3474221937334304,0.3239858205025069,1,3,-0.4737406155001657
0,0,0,0,1.1643896396487294,1,2,1,0,2,2,0,2,2,1,1,2,1.301422918440166,1.8263835547818457,0,5,-0.5056138397340265
0,0,0,0,-0.8320644628904743,1,2,1,0,0,2,0,2,2,0,1,0,1.17510923363579,-0.49368896794115164,1,0,-0.25140353359309725
1,0,0,0,0.3495104141225239,1,0,1,0,2,0,2,2,2,2,1,1,1.1584890119510036,0.8546019847786491,0,3,-0.47855855406426256
1,0,0,0,-0.46536881140368175,1,2,1,0,0,0,0,0,0,0,1,2,0.2958995065105929,-0.3196846317055896,0,1,-0.39239161894064223
1,1,0,0,0.9199258719908678,0,1,0,0,0,2,0,2,2,1,1,0,-0.49023697917980086,0.2030122175720019,0,4,-0.49812440683639164
1,0,1,0,1.4903413298592119,0,1,0,2,0,2,2,2,2,2,0,0,-0.15118445681015957,0.781872231156863,0,5,-0.5104559437207845
1,1,1,1,-0.26164900502213034,1,2,1,0,2,2,0,2,2,0,0,2,1.3612557165053967,0.18836479373067172,1,2,-0.4224489548651606
0,1,1,0,1.4903413298592119,1,0,1,2,2,0,0,0,2,1,0,1,0.7479695363367809,1.664269220730737,0,5,-0.5120540363872961
0,1,1,0,-0.5876006952326126,0,1,0,0,0,2,0,2,2,0,1,2,-0.5467457329080743,-0.6496928556006211,1,1,-0.34752106689937606
1,0,1,1,0.5939741817803856,1,2,0,0,2,0,0,0,0,0,0,2,-0.3506271170275956,0.11245849036016341,0,3,-0.48672538943551436
0,0,1,1,1.6125732136881425,1,0,0,2,2,2,2,2,2,2,0,0,0.6814886495976356,1.6967626775353746,0,5,-0.513873938955879
1,1,1,0,0.02355872391204165,0,1,0,0,2,2,2,2,0,0,1,2,-0.4918990013482794,-0.23491046028656518,0,2,-0.46057535893752655
0,0,1,1,-1.2395040756535771,0,1,0,0,0,0,0,0,0,0,1,3,-1.3428543516093396,-0.9912381317080255,1,0,1.8032700292632664
0,0,1,1,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,0,1,0.8692971546357213,1.9276140186491113,0,5,-0.5147671376120311
1,1,1,0,0.18653456901728277,1,0,1,0,0,0,0,0,0,0,1,0,0.2477008636247124,0.12889272343514993,0,3,-0.462392949386106
0,1,1,1,1.2051336009250397,1,2,1,0,2,2,0,0,2,0,1,1,1.0404854379890203,1.6482982344941057,0,5,-0.5064117940455705
0,0,1,0,1.5718292524118322,1,0,2,1,1,1,1,1,1,2,0,1,-1.494098368940895,-0.39870130670505505,0,5,-0.5121864577318948
1,0,0,1,-0.38388088885106114,1,0,0,0,2,0,2,0,0,0,1,0,-0.3157246514895444,-0.4407905908756245,0,1,-0.40778501360507136
0,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,1,0,3,-1.485788258098502,-0.8767058657679853,0,1,-0.31809145811569406
1,0,0,0,-0.9542963467194051,1,0,0,2,0,2,2,2,0,0,1,3,0.15628964435838757,-0.7191578219806648,0,0,-0.17748582820094547
1,0,1,1,-0.6283446565089229,1,2,2,1,1,1,1,1,1,2,1,3,-1.3179240190821602,-0.8253295854570543,0,1,-0.34299817429131774
0,0,0,0,-1.1580161531009565,1,0,2,1,1,1,1,1,1,0,0,0,-1.4575338812343652,-0.9696420052913655,1,0,0.31797674600532594
0,1,1,0,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,1,2,-0.5068572008645872,-0.9855026946617215,1,0,3.007298879440936
0,0,1,0,-0.3431369275747509,1,2,1,0,0,2,0,0,0,0,1,3,0.4936801445595503,-0.15644526961847507,0,1,-0.41417097449123136
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.21446042025513973,-0.9759289266690448,0,0,3.0289497211655125
1,1,0,0,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,0,0,1.6288412856304566,2.4541050801265656,0,5,-0.5117312520314048
0,0,1,0,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,0,2,-1.3378682851039039,-0.23497663840633015,0,5,-0.5135086694828743
0,0,0,1,-0.8728084241667845,1,0,2,1,1,1,1,1,1,0,0,1,-1.499084435446331,-0.9119788036027551,0,0,-0.23407181387165713
1,0,0,0,-0.9542963467194051,1,0,2,1,1,1,1,1,1,0,0,3,-1.4808021915930663,-0.9286115710370366,1,0,-0.1534908196667846
0,1,1,0,-1.2395040756535771,1,0,0,0,2,0,0,0,0,0,0,1,-0.48691293484284354,-0.9565828563243963,1,0,1.0094505177972086
0,1,1,0,1.1236456783724194,1,2,1,0,0,2,0,2,2,1,1,1,1.1867433888151402,1.6525556935323236,0,4,-0.5038459348867657
1,1,1,0,-0.13941712119319946,1,2,1,0,2,2,0,0,2,0,1,2,1.033837349315106,0.20378429563592745,1,2,-0.43732787029780806
0,0,0,0,0.6754621043330061,1,0,0,0,0,2,2,2,2,2,1,0,0.32082983903777235,0.6346920927993998,0,4,-0.4917072190191775
0,1,0,0,-0.09867315991688919,1,2,1,0,2,2,0,2,2,0,1,2,1.3064089849456015,0.3696266637671338,0,2,-0.4430781891165311
0,0,1,0,0.8384379494382472,1,0,2,1,1,1,1,1,1,1,0,1,-1.5206907236365534,-0.5703894087488404,0,4,-0.4945625162404102
1,0,0,1,0.2680224915699033,1,2,2,1,1,1,1,1,1,2,0,3,-1.322910085587596,-0.5642569029839462,0,3,-0.4739643558349636
0,0,0,0,-0.9542963467194051,1,0,2,1,1,1,1,1,1,0,0,3,-1.5206907236365534,-0.937810329684378,0,0,-0.12702737844237874
1,0,0,0,0.2680224915699033,1,0,1,0,0,2,2,0,0,1,0,2,0.5684711421410888,0.4131498071992794,0,3,-0.4719168198842734
1,1,0,0,-0.9950403079957154,1,0,1,0,0,0,0,0,0,0,1,2,0.1629377330323022,-0.7546292941747297,0,0,-0.12198167739046187
0,0,1,1,0.7569500268856267,1,2,1,0,0,2,0,0,2,1,1,2,0.8427047999400633,1.0021791918547027,0,4,-0.49247283664091207
1,0,1,1,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,1,-1.3112759304082455,-0.19224763241136522,0,5,-0.5146073457830217
1,1,0,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,1,3,-1.3345442407669466,-0.22789557959147022,0,5,-0.5137662155490766
0,1,1,0,1.5310852911355222,1,0,2,1,1,1,1,1,1,2,1,1,-1.504070501951767,-0.3623254002075345,0,5,-0.5158862128618116
0,1,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,2,-1.3145999747452028,-0.996223550063659,1,0,2.940567535934602
1,0,1,0,0.22727853029359305,0,1,0,2,2,0,2,2,2,2,1,0,-0.15949456765255274,-0.03975118509944334,0,3,-0.4649351366213079
0,0,1,0,-0.18016108246950976,1,0,1,0,2,2,0,0,2,0,0,1,0.8343946890976701,0.0662661627641611,0,2,-0.4300161883038543
0,0,1,0,-0.01718523736426863,1,0,2,1,1,1,1,1,1,0,0,0,-1.509056568457203,-0.7244961903083784,0,2,-0.4544908374967324
1,1,1,0,0.6754621043330061,1,0,0,0,2,0,0,0,0,2,0,3,-0.498547090022194,0.05078048273914028,0,4,-0.4889475079474551
0,0,1,1,0.18653456901728277,1,2,2,1,1,1,1,1,1,2,1,0,-1.3528264846202114,-0.6271261167607403,0,3,-0.4628002233343365
0,0,0,0,-0.9135523854430948,1,0,0,0,0,2,2,0,0,0,0,2,-0.3506271170275956,-0.7501512414039615,0,0,-0.22607688506124593
1,0,1,0,1.4088534073065913,1,2,1,2,2,2,0,2,2,1,0,1,1.4992035564891233,2.227599435544067,0,5,-0.5099693948734967
1,0,0,0,-1.0357842692720256,0,1,0,0,0,2,2,0,0,1,1,1,-0.9738854302070831,-0.8972652016416597,0,0,-0.04827167147386569
0,0,0,0,0.7569500268856267,1,0,1,0,0,0,0,2,2,1,0,1,0.7562796471791741,0.9673474414850329,0,4,-0.49331751729812234
0,0,0,0,-0.9542963467194051,1,0,0,0,0,0,0,0,0,0,0,2,-0.6531151516907069,-0.823631013716418,1,0,-0.17045968447275855
0,0,0,0,-0.9542963467194051,1,0,1,0,0,0,0,2,2,0,1,3,0.7845340240433111,-0.6594430985793379,0,0,-0.1566171584992319
1,0,0,0,-1.1580161531009565,1,0,0,0,0,0,2,0,0,0,1,3,-0.46530664665262134,-0.9181113093676492,0,0,0.34596420043853804
1,0,1,0,1.5718292524118322,1,2,1,2,2,2,0,2,0,2,1,2,1.1368827237607813,2.0785663098331826,0,5,-0.5130101911449251
0,0,1,1,0.7162060656093164,1,2,1,0,0,0,0,2,0,0,1,0,0.6515722505650204,0.8086302509151966,1,4,-0.48987880068980444
0,1,1,1,-0.3431369275747509,1,0,1,0,0,2,0,2,2,2,1,2,1.055443637505328,-0.008757765676146603,0,1,-0.4092099399392688
1,0,1,0,-0.42462485012737144,1,0,0,2,0,0,0,2,0,1,1,0,-0.1678046784949459,-0.40101754089683167,0,1,-0.40627216853775017
1,0,0,0,0.4717422979514547,1,2,1,2,2,2,0,2,2,0,1,2,1.5523882658804395,1.161139035530344,0,3,-0.48193229204004717
0,0,1,1,0.02355872391204165,1,2,2,1,1,1,1,1,1,0,0,0,-1.3478404181147754,-0.6374278440708324,0,2,-0.45931824451381115
0,0,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,2,0.3424361272279943,-0.9742303549284087,1,0,3.0315013193472238
0,0,1,0,0.8791819107145575,1,2,0,0,0,0,0,2,2,1,1,1,0.17789593254861,0.6319346711425229,1,4,-0.4958005821583907
1,0,0,0,0.3902543753988342,1,2,1,0,2,0,0,2,2,0,1,2,1.228293943027106,0.8780290391754754,1,3,-0.47783690421819536
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,2,-0.6315088635004846,-0.9871571476558476,1,0,3.0015227313750885
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.472492080750673,-0.9983191905228855,0,0,2.909898515516065
1,0,0,0,-0.09867315991688919,1,0,0,2,2,0,2,2,0,1,0,2,0.18620604339100316,-0.1052454642935842,0,2,-0.43917964047752756
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,2,0,0,0,0,3,-1.1384256248864677,-0.9938852564986274,0,0,2.963887144753968
1,0,1,1,-0.6690886177852331,1,2,0,2,2,0,2,2,2,0,0,2,0.6681924722498068,-0.3904731604809342,0,1,-0.34347983970133533
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.485788258098502,-0.9984956655089258,1,0,2.9066854976622887
1,0,1,0,-0.9542963467194051,0,1,0,0,0,0,2,2,0,0,0,3,-0.8026971468537838,-0.862234916912695,1,0,-0.11564054986773462
1,1,1,0,0.5532302205040753,1,2,1,0,0,2,0,2,2,0,1,2,1.2033636104999266,1.0574158624852614,1,3,-0.48595520530243846
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.14299346701055832,-0.9768774797190105,1,0,3.027402841062874
1,0,1,0,1.5718292524118322,1,0,0,2,0,0,2,0,0,2,0,0,-0.3423170061852024,0.6595309470845471,0,5,-0.5120289119028093
1,0,0,0,0.4309983366751445,1,2,1,0,0,0,0,0,0,0,1,1,0.35074623807038746,0.3874065186106764,0,3,-0.4777545205684265
1,0,1,0,0.7162060656093164,0,1,0,2,0,0,2,2,0,1,1,0,-0.6763834620494076,-0.04184682555866981,0,4,-0.4905992675521353
0,0,0,0,-0.791320501614164,1,2,1,0,0,0,0,0,0,0,1,3,0.3391120828910372,-0.5664187215629376,1,1,-0.29140430406725815
1,0,1,1,-0.5468567339563023,1,0,1,0,2,0,2,2,2,1,0,0,1.1701231671303538,-0.17411482759574246,1,1,-0.37174063401902774
0,0,0,0,0.3495104141225239,1,2,1,0,0,2,0,2,2,0,0,0,1.1053043025596871,0.7532391646718529,0,3,-0.4750680293260322
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.21113637591818266,-0.9759730454155549,1,0,3.028879817511823
0,0,0,0,-0.3431369275747509,0,1,0,0,2,2,0,2,2,0,1,1,-0.35395116136455285,-0.46018077996678314,1,1,-0.40560936601338515
0,0,1,0,0.3087664528462136,1,2,0,0,2,0,0,2,0,1,0,0,-0.029856838511219397,0.15516543698187343,0,3,-0.4762443370089912
0,0,1,1,-1.1987601143772668,1,2,0,0,2,2,0,2,0,0,1,0,0.14465548917903734,-0.9036844792588692,0,0,0.5031336298494774
0,0,0,0,0.18653456901728277,1,2,0,2,0,0,0,2,0,1,0,0,-0.0049265059840396625,0.028478456378319555,0,3,-0.46428181257937445
0,0,1,1,1.4088534073065913,1,2,1,2,0,2,2,2,2,2,1,1,1.4609770466141145,2.149862204193392,1,5,-0.5092104954243403
0,0,1,1,-0.01718523736426863,1,2,1,0,2,0,0,2,2,0,1,2,1.131896657255345,0.3557292586164741,0,2,-0.44802983129284446
0,0,1,0,-1.076528230548336,1,0,0,0,0,0,2,0,0,0,1,2,-0.5201533782124163,-0.8878899680082781,1,0,0.09436476427324003
0,0,1,1,-0.01718523736426863,1,2,1,2,0,0,0,2,0,0,0,2,0.8244225560867979,0.2728742526706361,0,2,-0.4521013466057663
0,0,0,0,1.082901717096109,1,2,1,0,2,2,0,0,0,0,1,2,0.6133457406900117,1.1761173499704995,0,4,-0.503295057201075
0,0,1,0,-0.09867315991688919,1,0,0,0,2,2,2,0,2,1,0,0,0.18121997688556707,-0.037236416548371454,0,2,-0.4482149849851444
1,0,0,1,-0.506112772679992,1,0,2,1,1,1,1,1,1,0,1,2,-1.509056568457203,-0.842138827877376,1,1,-0.37631528623225274
0,0,1,1,-0.22090504374582004,1,2,2,1,1,1,1,1,1,2,0,2,-1.3395303072723823,-0.6712007445242612,0,2,-0.44756298369519165
0,1,0,0,-0.506112772679992,1,2,1,2,0,0,0,0,0,0,1,2,0.47705992287476395,-0.33636151788638124,1,1,-0.3750657279536426
1,0,0,1,-0.9542963467194051,1,0,2,1,1,1,1,1,1,1,0,3,-1.485788258098502,-0.9234276183221081,0,0,-0.18160520804180919
0,0,1,1,1.4495973685829016,1,2,0,2,2,2,0,2,0,1,1,1,0.2726311961518919,1.2704873487554558,0,5,-0.5130663960175293
0,0,1,1,1.4903413298592119,1,2,0,2,0,0,2,0,0,2,0,1,-0.11295794693515106,0.7837913966300493,0,5,-0.5094819790060006
1,0,0,0,-0.26164900502213034,1,2,1,0,0,2,2,0,0,0,1,3,0.6482482062280629,-0.0007502131845759458,0,2,-0.43000136192705213
1,0,1,1,1.4903413298592119,1,0,2,1,1,1,1,1,1,2,0,0,-1.4924363467724167,-0.4088044996558521,0,5,-0.5111685747197886
1,0,0,0,-0.8728084241667845,1,0,2,1,1,1,1,1,1,2,0,3,-1.4758161250876303,-0.9052506947599753,0,0,-0.24478144942876803
1,0,0,0,-1.2802480369298874,1,2,0,0,0,0,0,0,0,0,0,3,-0.4669686688210999,-0.9849732697036012,0,0,3.0089704464638185
1,0,1,1,-0.9135523854430948,1,0,2,1,1,1,1,1,1,1,0,3,-1.4741541029191516,-0.9004196920171269,0,0,-0.2584198279373642
0,0,1,1,0.9199258719908678,1,2,0,2,2,0,2,0,2,1,1,0,0.36404241541821675,0.8739701144965526,0,4,-0.4998625853621685
1,0,0,0,0.4717422979514547,1,0,0,2,0,0,2,2,0,1,0,2,0.020003826543139838,0.2167331477366217,0,3,-0.4787163190723553
1,1,1,0,0.5532302205040753,1,0,1,0,0,0,0,0,2,0,1,2,0.5186104770867298,0.5832055156221936,1,3,-0.4833367229506446
1,0,1,1,1.4903413298592119,1,0,0,2,2,2,0,0,0,2,1,0,-0.1678046784949459,0.7882253306543074,0,5,-0.5110949545388139
1,1,0,0,-0.8728084241667845,1,0,1,0,0,0,0,0,2,0,1,2,0.45545363468454153,-0.6216774515667514,0,0,-0.237737756532022
0,0,1,0,-0.8728084241667845,1,2,1,0,2,0,0,2,2,0,1,2,1.2366040538694991,-0.5020494704048025,1,0,-0.2403458270226646
1,0,0,0,-0.13941712119319946,1,0,0,0,0,2,0,0,0,0,0,0,-0.5268014668863306,-0.4233636860041623,0,2,-0.42992777790652065
0,0,1,0,1.0014137945434884,1,2,1,2,0,0,0,2,2,0,1,2,1.1584890119510036,1.417866021472214,0,4,-0.49853325001086124
1,0,0,0,-0.18016108246950976,1,0,2,1,1,1,1,1,1,1,0,1,-1.5472830783322116,-0.7714605959683064,0,2,-0.4404376530623643
0,0,0,0,0.3902543753988342,1,0,0,2,0,2,0,0,0,0,0,1,-0.34065498401672384,0.07577375263707284,0,3,-0.4836445526783092
0,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,3,-1.4675060142452372,-0.99028957865806,1,0,1.330833273083113
1,0,0,1,-0.38388088885106114,0,1,0,2,2,0,2,0,0,1,0,0,-0.8026971468537838,-0.5893825291214088,0,1,-0.4083923191530832
0,0,1,1,-0.5876006952326126,1,0,2,1,1,1,1,1,1,0,0,3,-1.4741541029191516,-0.8498596085166314,0,1,-0.3564248638441248
1,0,1,1,1.2051336009250397,1,2,2,1,1,1,1,1,1,1,0,0,-1.3295581742615106,-0.3560605382031101,0,5,-0.503403980674105
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,3,0.19950222073883195,-0.9761274610283399,1,0,3.028633621322034
1,0,0,0,-0.6690886177852331,1,2,1,0,0,0,2,0,2,0,1,1,0.8061403122335331,-0.3682593716131337,1,1,-0.3407272706029827
0,0,0,0,-1.1987601143772668,1,2,1,0,0,0,0,2,2,0,1,2,1.0571056596738067,-0.8785809124946615,1,0,0.6372202760941871
1,0,0,0,1.4088534073065913,1,2,0,2,2,2,2,2,2,1,1,0,0.7978302013911399,1.5970322510494495,0,5,-0.5097724718301782
1,0,0,0,1.2051336009250397,1,0,2,1,1,1,1,1,1,2,1,1,-1.4874502802669807,-0.47721061611965504,0,5,-0.503828260205081
0,0,1,0,1.0014137945434884,1,2,1,0,2,2,0,2,2,0,1,1,1.3197051622934308,1.6050618629142754,1,4,-0.5002808409612349
1,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,2,0.1662617773692593,-0.9426633918004815,0,0,1.1580673099427126
0,0,1,1,-0.38388088885106114,1,2,0,2,0,2,2,2,0,2,1,0,0.41057903613561864,-0.23113830745995745,0,1,-0.4048809764751109
0,0,0,1,-0.3023929662984406,0,1,0,2,0,0,2,0,0,2,0,0,-0.9888436297233908,-0.6348027786534856,0,2,-0.4135100827959549
0,1,0,0,1.6125732136881425,1,2,1,0,2,2,2,2,2,2,1,0,1.4393707584238922,2.4224498795056184,0,5,-0.5139150054629958
0,0,1,0,-1.2395040756535771,1,2,1,0,0,0,0,2,0,0,1,2,0.6399380953856697,-0.9482223538607454,0,0,1.7032862991645112
0,0,0,0,-0.9950403079957154,1,0,2,1,1,1,1,1,1,1,1,0,-1.4824642137615447,-0.9451781603515533,0,0,-0.046029386484086776
0,0,0,0,-1.1172721918246462,1,2,0,0,0,0,0,0,0,0,1,3,-0.47195473532653576,-0.8970887266556196,1,0,0.17016758611004443
1,0,0,0,0.10504664646466222,0,1,0,0,0,2,0,2,2,0,0,2,-0.5184913560439374,-0.2566168835695003,0,2,-0.45928220320136776
1,0,0,0,-0.3431369275747509,1,2,2,1,1,1,1,1,1,1,0,2,-1.336206262935425,-0.7458937823657434,0,1,-0.4135780575261999
0,0,1,1,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,2,0.22775659760296899,-0.9474723351700749,0,0,1.3446718752428382
1,0,1,1,1.6125732136881425,1,2,1,2,2,2,2,0,2,2,1,1,1.33300133964126,2.4041847184504657,0,5,-0.515151576660829
0,0,0,0,0.3495104141225239,1,2,1,2,2,2,2,2,0,0,1,2,1.3861860490325761,0.8819776669881231,0,3,-0.4739772390854089
1,0,0,1,-1.1580161531009565,1,0,0,2,0,0,0,0,0,0,0,2,-0.5135052895385016,-0.9104567068481589,1,0,0.25042073181822766
1,0,0,0,-0.26164900502213034,1,0,1,0,2,0,0,0,0,1,0,0,0.35573230457582355,-0.11700311023850749,0,2,-0.42832029731100757
1,0,0,0,-1.0357842692720256,1,0,1,0,2,0,0,2,2,0,1,2,0.978990617755311,-0.7122091194053349,1,0,-0.051976285410049984
0,0,1,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1380074005051227,-0.9769436578387757,1,0,3.027291370656355
0,0,1,1,-1.1580161531009565,1,2,0,0,2,0,2,0,0,0,1,3,-0.20935523270691173,-0.9081625320296374,0,0,0.37928622915053156
1,0,0,0,0.6347181430566958,1,0,0,0,2,2,2,2,2,2,0,1,0.4687498120323708,0.6565749910683751,0,3,-0.488366936590823
1,1,0,0,-1.2395040756535771,1,2,1,0,0,0,0,2,2,0,1,2,0.9656944404074818,-0.920559899798956,1,0,1.1648069698937957
0,1,1,0,-0.8320644628904743,1,0,0,2,0,2,2,2,2,1,1,2,0.4787219450432425,-0.5909487446225149,0,0,-0.2591313053924116
1,0,1,0,1.1236456783724194,1,2,1,2,0,2,2,2,2,0,1,0,1.4842453569728156,1.8924954964271272,0,4,-0.5039092188389218
1,0,0,0,0.9199258719908678,1,0,0,2,0,2,2,0,0,2,1,2,-0.18608692234821078,0.39378167748137577,0,4,-0.496674087264588
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,2,0,0,0,0,3,-1.1849622456038695,-0.9945029189497678,0,0,2.9585240506389354
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4874502802669807,-0.9985177248821806,0,0,2.9062752845752575
1,0,0,0,-1.1580161531009565,1,2,1,0,0,0,0,0,0,0,1,2,0.37401454842908843,-0.8666688509369532,1,0,0.30170283614995635
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,1,3,-1.3411923294408608,-0.9965765000357394,1,0,2.936203915616547
0,0,0,0,0.3902543753988342,1,0,0,0,0,2,2,0,2,2,0,1,0.05656831424966958,0.21152713564843798,0,3,-0.4768993906396815
0,0,0,0,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,0,0,-0.5068572008645872,-0.9855026946617215,0,0,3.007298879440936
1,0,0,0,-1.0357842692720256,1,2,1,0,0,2,0,2,0,0,1,1,0.8161124452444047,-0.7285992337338114,1,0,-0.05009944972498871
1,0,0,0,-1.1987601143772668,1,0,1,0,0,2,0,0,0,0,1,1,0.2925754621736353,-0.9047874479216199,0,0,0.5840112314622716
0,0,1,0,1.6125732136881425,1,2,0,2,2,2,0,2,2,2,1,1,0.5934014746682683,1.604179487984075,0,5,-0.5137077523742049
1,0,0,0,-0.7098325790615434,1,2,0,0,0,0,0,0,0,0,1,2,-0.525139444717852,-0.6768038253310351,0,1,-0.32658569070579957
1,0,1,0,-1.1580161531009565,1,0,1,0,0,0,0,2,0,0,1,2,0.5169484549182508,-0.8717425067856067,1,0,0.38481334825005103
0,0,0,0,-0.8728084241667845,1,2,2,1,1,1,1,1,1,1,0,2,-1.3162619969136813,-0.899206426488101,0,0,-0.19152203555980463
0,0,0,0,-1.1172721918246462,1,2,2,1,1,1,1,1,1,0,0,3,-1.3079518860712882,-0.9479135226351753,0,0,0.11858067516674972
0,1,0,0,-1.2802480369298874,1,0,0,2,0,2,0,0,0,0,1,2,-0.29910442980475804,-0.9827452730048446,1,0,3.0152309137567133
1,0,1,0,1.6125732136881425,1,2,1,2,0,2,2,2,2,2,1,1,1.532443999858696,2.6283961882144435,0,5,-0.5155465199827471
0,0,1,0,0.9199258719908678,1,2,1,0,2,0,0,0,0,0,1,1,0.43052330215736206,0.874918667546518,0,4,-0.4981873760606693
0,0,1,1,0.3087664528462136,1,2,2,1,1,1,1,1,1,0,1,2,-1.2830215535441087,-0.5319840399118585,0,3,-0.4760558534228601
0,0,1,0,1.0014137945434884,1,0,2,1,1,1,1,1,1,2,0,0,-1.4924363467724167,-0.5151747974915367,0,4,-0.4996360894661112
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,1,2,0.4737358785378064,-0.9724876644412623,1,0,3.033864109571137
1,0,1,0,-1.2802480369298874,1,0,1,2,0,0,0,2,2,0,1,2,1.0039209502824906,-0.9654507243729125,1,0,3.0414272502879984
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,3,-1.3162619969136813,-0.9962456094369142,1,0,2.9403026167144337
1,1,1,1,0.797693988161937,1,2,0,0,2,2,0,2,2,1,1,2,0.5335686766030371,0.7924827896925255,0,4,-0.49237896774479106
1,1,0,0,0.3495104141225239,1,2,1,0,0,2,0,2,2,0,1,2,1.1169384577390378,0.8402192734163789,1,3,-0.47897650672055975
1,0,1,0,0.4309983366751445,1,0,0,0,0,0,0,2,0,1,1,3,-0.28082218595149294,0.04758187361716303,0,3,-0.4787406692176363
0,0,1,1,0.5939741817803856,1,0,2,1,1,1,1,1,1,2,0,0,-1.5123806127941604,-0.6144860958856163,0,3,-0.4856908335170784
1,0,0,0,-1.1987601143772668,1,2,0,0,0,0,0,0,0,0,0,0,-0.47860282400045034,-0.9468105539724244,0,0,0.763853733311144
1,1,1,1,1.368109446030281,1,2,0,2,2,2,2,2,0,2,0,1,0.48537003371715715,1.2667813740486134,1,5,-0.5084589649021165
1,0,1,1,0.9199258719908678,1,0,0,0,0,2,2,0,0,2,1,1,-0.3173866736580229,0.3690972388090135,0,4,-0.5000687478155711
1,0,0,0,-0.13941712119319946,1,0,2,1,1,1,1,1,1,1,0,3,-1.5190287014680746,-0.7737547707868281,0,2,-0.43338222882061045
0,0,0,1,-0.8320644628904743,1,2,1,0,0,0,0,2,0,0,1,2,0.6399380953856697,-0.5809337891647378,0,0,-0.24803154858629636
0,0,1,0,1.368109446030281,1,2,1,0,2,2,0,2,2,0,1,2,1.3429734726521318,2.0530877337236397,0,5,-0.5093245168446142
1,1,0,0,0.10504664646466222,1,2,1,0,0,2,0,2,2,0,1,2,1.2166597878477559,0.53516020067277,1,2,-0.4589263237993673
1,1,1,0,-0.9135523854430948,1,2,1,0,0,2,0,0,2,0,1,2,0.8310706447607126,-0.603985834216229,1,0,-0.20706970092678034
1,0,1,1,-0.22090504374582004,1,2,1,0,0,0,0,0,0,0,1,0,0.36404241541821675,-0.156312913378945,0,2,-0.42155780423931244
0,0,0,0,1.0421577558197987,1,0,1,0,0,0,2,2,2,0,1,2,1.0138930832933621,1.5593327821566283,0,4,-0.5048969920016215
